ID_ID,day,month,year,TotalCase,DeathCount,CountriesAndTerritories,GeoId,countryterritoryCode,popData2018,cONTINENT
5787,2,4,2020,54,5,Egypt,EG,EGY,98423595,Africa
5788,1,4,2020,47,1,Egypt,EG,EGY,98423595,Africa
5789,31,3,2020,33,4,Egypt,EG,EGY,98423595,Africa
5790,30,3,2020,40,6,Egypt,EG,EGY,98423595,Africa
5791,29,3,2020,41,6,Egypt,EG,EGY,98423595,Africa
5792,28,3,2020,39,3,Egypt,EG,EGY,98423595,Africa
5793,27,3,2020,14,0,Egypt,EG,EGY,98423595,Africa
5794,26,3,2020,76,2,Egypt,EG,EGY,98423595,Africa
5795,25,3,2020,39,5,Egypt,EG,EGY,98423595,Africa
5796,24,3,2020,33,4,Egypt,EG,EGY,98423595,Africa
5797,23,3,2020,9,2,Egypt,EG,EGY,98423595,Africa
5798,22,3,2020,29,1,Egypt,EG,EGY,98423595,Africa
5799,21,3,2020,46,1,Egypt,EG,EGY,98423595,Africa
5800,20,3,2020,14,0,Egypt,EG,EGY,98423595,Africa
5801,19,3,2020,30,2,Egypt,EG,EGY,98423595,Africa
5802,18,3,2020,40,2,Egypt,EG,EGY,98423595,Africa
5803,17,3,2020,16,0,Egypt,EG,EGY,98423595,Africa
5804,16,3,2020,17,0,Egypt,EG,EGY,98423595,Africa
5805,15,3,2020,0,0,Egypt,EG,EGY,98423595,Africa
5806,14,3,2020,13,0,Egypt,EG,EGY,98423595,Africa
5807,13,3,2020,20,1,Egypt,EG,EGY,98423595,Africa
5808,12,3,2020,1,0,Egypt,EG,EGY,98423595,Africa
5809,11,3,2020,4,0,Egypt,EG,EGY,98423595,Africa
5810,10,3,2020,6,0,Egypt,EG,EGY,98423595,Africa
5811,9,3,2020,34,1,Egypt,EG,EGY,98423595,Africa
5812,7,3,2020,12,0,Egypt,EG,EGY,98423595,Africa
5813,6,3,2020,1,0,Egypt,EG,EGY,98423595,Africa
5814,2,3,2020,1,0,Egypt,EG,EGY,98423595,Africa
5815,1,3,2020,0,0,Egypt,EG,EGY,98423595,Africa
5816,29,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5817,28,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5818,27,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5819,26,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5820,25,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5821,24,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5822,23,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5823,22,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5824,21,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5825,20,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5826,19,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5827,18,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5828,17,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5829,16,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5830,15,2,2020,1,0,Egypt,EG,EGY,98423595,Africa
5831,14,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5832,13,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5833,12,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5834,11,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5835,10,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5836,9,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5837,8,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5838,7,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5839,6,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5840,5,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5841,4,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5842,3,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5843,2,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5844,1,2,2020,0,0,Egypt,EG,EGY,98423595,Africa
5845,31,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5846,30,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5847,29,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5848,28,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5849,27,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5850,26,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5851,25,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5852,24,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5853,23,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5854,22,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5855,21,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5856,20,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5857,19,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5858,18,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5859,17,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5860,16,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5861,15,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5862,14,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5863,13,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5864,12,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5865,11,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5866,10,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5867,9,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5868,8,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5869,7,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5870,6,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5871,5,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5872,4,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5873,3,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5874,2,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5875,1,1,2020,0,0,Egypt,EG,EGY,98423595,Africa
5876,31,12,2019,0,0,Egypt,EG,EGY,98423595,Africa
5877,31,5,2020,239,3,El_Salvador,SV,SLV,6420744,America
5878,30,5,2020,84,4,El_Salvador,SV,SLV,6420744,America
5879,29,5,2020,85,0,El_Salvador,SV,SLV,6420744,America
5880,28,5,2020,67,3,El_Salvador,SV,SLV,6420744,America
5881,27,5,2020,59,0,El_Salvador,SV,SLV,6420744,America
5882,26,5,2020,68,1,El_Salvador,SV,SLV,6420744,America
5883,25,5,2020,96,0,El_Salvador,SV,SLV,6420744,America
5884,24,5,2020,94,2,El_Salvador,SV,SLV,6420744,America
5885,23,5,2020,85,0,El_Salvador,SV,SLV,6420744,America
5886,22,5,2020,69,1,El_Salvador,SV,SLV,6420744,America
5887,21,5,2020,73,1,El_Salvador,SV,SLV,6420744,America
5888,20,5,2020,85,1,El_Salvador,SV,SLV,6420744,America
5889,19,5,2020,75,0,El_Salvador,SV,SLV,6420744,America
5890,18,5,2020,73,4,El_Salvador,SV,SLV,6420744,America
5891,17,5,2020,0,1,El_Salvador,SV,SLV,6420744,America
5892,16,5,2020,55,2,El_Salvador,SV,SLV,6420744,America
5893,15,5,2020,98,3,El_Salvador,SV,SLV,6420744,America
5894,14,5,2020,75,0,El_Salvador,SV,SLV,6420744,America
5895,13,5,2020,39,2,El_Salvador,SV,SLV,6420744,America
5896,12,5,2020,40,1,El_Salvador,SV,SLV,6420744,America
5897,11,5,2020,69,0,El_Salvador,SV,SLV,6420744,America
5898,10,5,2020,105,1,El_Salvador,SV,SLV,6420744,America
5899,9,5,2020,89,1,El_Salvador,SV,SLV,6420744,America
5900,8,5,2020,0,0,El_Salvador,SV,SLV,6420744,America
5901,7,5,2020,108,1,El_Salvador,SV,SLV,6420744,America
5902,6,5,2020,0,1,El_Salvador,SV,SLV,6420744,America
5903,5,5,2020,32,1,El_Salvador,SV,SLV,6420744,America
5904,4,5,2020,109,1,El_Salvador,SV,SLV,6420744,America
5905,3,5,2020,0,1,El_Salvador,SV,SLV,6420744,America
5906,2,5,2020,22,0,El_Salvador,SV,SLV,6420744,America
5907,1,5,2020,47,1,El_Salvador,SV,SLV,6420744,America
5908,30,4,2020,32,0,El_Salvador,SV,SLV,6420744,America
5909,29,4,2020,22,1,El_Salvador,SV,SLV,6420744,America
5910,28,4,2020,25,0,El_Salvador,SV,SLV,6420744,America
5911,27,4,2020,0,0,El_Salvador,SV,SLV,6420744,America
5912,26,4,2020,37,0,El_Salvador,SV,SLV,6420744,America
5913,25,4,2020,11,0,El_Salvador,SV,SLV,6420744,America
5914,24,4,2020,13,0,El_Salvador,SV,SLV,6420744,America
5915,23,4,2020,12,1,El_Salvador,SV,SLV,6420744,America
5916,22,4,2020,7,0,El_Salvador,SV,SLV,6420744,America
5917,21,4,2020,17,0,El_Salvador,SV,SLV,6420744,America
5918,20,4,2020,11,0,El_Salvador,SV,SLV,6420744,America
5919,19,4,2020,13,0,El_Salvador,SV,SLV,6420744,America
5920,18,4,2020,13,1,El_Salvador,SV,SLV,6420744,America
5921,17,4,2020,5,0,El_Salvador,SV,SLV,6420744,America
5922,16,4,2020,0,0,El_Salvador,SV,SLV,6420744,America
5923,15,4,2020,10,0,El_Salvador,SV,SLV,6420744,America
5924,14,4,2020,24,0,El_Salvador,SV,SLV,6420744,America
5925,13,4,2020,7,0,El_Salvador,SV,SLV,6420744,America
5926,12,4,2020,0,0,El_Salvador,SV,SLV,6420744,America
5927,11,4,2020,1,0,El_Salvador,SV,SLV,6420744,America
5928,10,4,2020,14,1,El_Salvador,SV,SLV,6420744,America
5929,9,4,2020,25,1,El_Salvador,SV,SLV,6420744,America
5930,8,4,2020,0,0,El_Salvador,SV,SLV,6420744,America
5931,7,4,2020,9,1,El_Salvador,SV,SLV,6420744,America
5932,6,4,2020,7,0,El_Salvador,SV,SLV,6420744,America
5933,5,4,2020,6,0,El_Salvador,SV,SLV,6420744,America
5934,4,4,2020,10,1,El_Salvador,SV,SLV,6420744,America
5935,3,4,2020,5,0,El_Salvador,SV,SLV,6420744,America
5936,2,4,2020,9,1,El_Salvador,SV,SLV,6420744,America
5937,1,4,2020,0,1,El_Salvador,SV,SLV,6420744,America
5938,31,3,2020,2,0,El_Salvador,SV,SLV,6420744,America
5939,30,3,2020,11,0,El_Salvador,SV,SLV,6420744,America
5940,29,3,2020,6,0,El_Salvador,SV,SLV,6420744,America
5941,28,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
5942,27,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
5943,26,3,2020,4,0,El_Salvador,SV,SLV,6420744,America
5944,25,3,2020,4,0,El_Salvador,SV,SLV,6420744,America
5945,24,3,2020,2,0,El_Salvador,SV,SLV,6420744,America
5946,23,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
5947,22,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
5948,21,3,2020,2,0,El_Salvador,SV,SLV,6420744,America
5949,20,3,2020,0,0,El_Salvador,SV,SLV,6420744,America
5950,19,3,2020,1,0,El_Salvador,SV,SLV,6420744,America
5951,31,5,2020,263,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5952,30,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5953,29,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5954,28,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5955,27,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5956,26,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5957,25,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5958,24,5,2020,140,2,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5959,23,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5960,22,5,2020,13,3,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5961,21,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5962,20,5,2020,171,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5963,19,5,2020,125,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5964,18,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5965,17,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5966,16,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5967,15,5,2020,72,1,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5968,14,5,2020,83,2,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5969,13,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5970,12,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5971,11,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5972,10,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5973,9,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5974,8,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5975,7,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5976,6,5,2020,124,2,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5977,5,5,2020,0,1,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5978,4,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5979,3,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5980,2,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5981,1,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5982,30,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5983,29,4,2020,57,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5984,28,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5985,27,4,2020,44,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5986,26,4,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5987,25,4,2020,128,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5988,24,4,2020,1,1,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5989,23,4,2020,4,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5990,22,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5991,21,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5992,20,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5993,19,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5994,18,4,2020,28,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5995,17,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5996,16,4,2020,10,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5997,15,4,2020,20,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5998,14,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
5999,13,4,2020,3,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6000,12,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6001,11,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6002,10,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6003,9,4,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6004,8,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6005,7,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6006,6,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6007,5,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6008,4,4,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6009,3,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6010,2,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6011,1,4,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6012,31,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6013,30,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6014,29,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6015,28,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6016,27,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6017,26,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6018,25,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6019,24,3,2020,3,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6020,23,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6021,22,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6022,21,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6023,20,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6024,19,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6025,18,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6026,17,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6027,16,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6028,15,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,Africa
6029,31,5,2020,0,0,Eritrea,ER,ERI,,Africa
6030,30,5,2020,0,0,Eritrea,ER,ERI,,Africa
6031,29,5,2020,0,0,Eritrea,ER,ERI,,Africa
6032,28,5,2020,0,0,Eritrea,ER,ERI,,Africa
6033,27,5,2020,0,0,Eritrea,ER,ERI,,Africa
6034,26,5,2020,0,0,Eritrea,ER,ERI,,Africa
6035,25,5,2020,0,0,Eritrea,ER,ERI,,Africa
6036,24,5,2020,0,0,Eritrea,ER,ERI,,Africa
6037,23,5,2020,0,0,Eritrea,ER,ERI,,Africa
6038,22,5,2020,0,0,Eritrea,ER,ERI,,Africa
6039,21,5,2020,0,0,Eritrea,ER,ERI,,Africa
6040,20,5,2020,0,0,Eritrea,ER,ERI,,Africa
6041,19,5,2020,0,0,Eritrea,ER,ERI,,Africa
6042,18,5,2020,0,0,Eritrea,ER,ERI,,Africa
6043,17,5,2020,0,0,Eritrea,ER,ERI,,Africa
6044,16,5,2020,0,0,Eritrea,ER,ERI,,Africa
6045,15,5,2020,0,0,Eritrea,ER,ERI,,Africa
6046,14,5,2020,0,0,Eritrea,ER,ERI,,Africa
6047,13,5,2020,0,0,Eritrea,ER,ERI,,Africa
6048,12,5,2020,0,0,Eritrea,ER,ERI,,Africa
6049,11,5,2020,0,0,Eritrea,ER,ERI,,Africa
6050,10,5,2020,0,0,Eritrea,ER,ERI,,Africa
6051,9,5,2020,0,0,Eritrea,ER,ERI,,Africa
6052,8,5,2020,0,0,Eritrea,ER,ERI,,Africa
6053,7,5,2020,0,0,Eritrea,ER,ERI,,Africa
6054,6,5,2020,0,0,Eritrea,ER,ERI,,Africa
6055,5,5,2020,0,0,Eritrea,ER,ERI,,Africa
6056,4,5,2020,0,0,Eritrea,ER,ERI,,Africa
6057,3,5,2020,0,0,Eritrea,ER,ERI,,Africa
6058,2,5,2020,0,0,Eritrea,ER,ERI,,Africa
6059,1,5,2020,0,0,Eritrea,ER,ERI,,Africa
6060,30,4,2020,0,0,Eritrea,ER,ERI,,Africa
6061,29,4,2020,0,0,Eritrea,ER,ERI,,Africa
6062,28,4,2020,0,0,Eritrea,ER,ERI,,Africa
6063,27,4,2020,0,0,Eritrea,ER,ERI,,Africa
6064,26,4,2020,0,0,Eritrea,ER,ERI,,Africa
6065,25,4,2020,0,0,Eritrea,ER,ERI,,Africa
6066,24,4,2020,0,0,Eritrea,ER,ERI,,Africa
6067,23,4,2020,0,0,Eritrea,ER,ERI,,Africa
6068,22,4,2020,0,0,Eritrea,ER,ERI,,Africa
6069,21,4,2020,0,0,Eritrea,ER,ERI,,Africa
6070,20,4,2020,4,0,Eritrea,ER,ERI,,Africa
6071,19,4,2020,0,0,Eritrea,ER,ERI,,Africa
6072,18,4,2020,0,0,Eritrea,ER,ERI,,Africa
6073,17,4,2020,0,0,Eritrea,ER,ERI,,Africa
6074,16,4,2020,0,0,Eritrea,ER,ERI,,Africa
6075,15,4,2020,1,0,Eritrea,ER,ERI,,Africa
6076,14,4,2020,0,0,Eritrea,ER,ERI,,Africa
6077,13,4,2020,0,0,Eritrea,ER,ERI,,Africa
6078,12,4,2020,0,0,Eritrea,ER,ERI,,Africa
6079,11,4,2020,1,0,Eritrea,ER,ERI,,Africa
6080,10,4,2020,0,0,Eritrea,ER,ERI,,Africa
6081,9,4,2020,2,0,Eritrea,ER,ERI,,Africa
6082,8,4,2020,0,0,Eritrea,ER,ERI,,Africa
6083,7,4,2020,2,0,Eritrea,ER,ERI,,Africa
6084,6,4,2020,0,0,Eritrea,ER,ERI,,Africa
6085,5,4,2020,7,0,Eritrea,ER,ERI,,Africa
6086,4,4,2020,0,0,Eritrea,ER,ERI,,Africa
6087,3,4,2020,4,0,Eritrea,ER,ERI,,Africa
6088,2,4,2020,3,0,Eritrea,ER,ERI,,Africa
6089,1,4,2020,3,0,Eritrea,ER,ERI,,Africa
6090,31,3,2020,0,0,Eritrea,ER,ERI,,Africa
6091,30,3,2020,6,0,Eritrea,ER,ERI,,Africa
6092,29,3,2020,0,0,Eritrea,ER,ERI,,Africa
6093,28,3,2020,0,0,Eritrea,ER,ERI,,Africa
6094,27,3,2020,2,0,Eritrea,ER,ERI,,Africa
6095,26,3,2020,3,0,Eritrea,ER,ERI,,Africa
6096,25,3,2020,0,0,Eritrea,ER,ERI,,Africa
6097,24,3,2020,0,0,Eritrea,ER,ERI,,Africa
6098,23,3,2020,0,0,Eritrea,ER,ERI,,Africa
6099,22,3,2020,1,0,Eritrea,ER,ERI,,Africa
6100,31,5,2020,6,0,Estonia,EE,EST,1320884,Europe
6101,30,5,2020,8,1,Estonia,EE,EST,1320884,Europe
6102,29,5,2020,11,0,Estonia,EE,EST,1320884,Europe
6103,28,5,2020,6,1,Estonia,EE,EST,1320884,Europe
6104,27,5,2020,10,0,Estonia,EE,EST,1320884,Europe
6105,26,5,2020,1,1,Estonia,EE,EST,1320884,Europe
6106,25,5,2020,2,0,Estonia,EE,EST,1320884,Europe
6107,24,5,2020,14,0,Estonia,EE,EST,1320884,Europe
6108,23,5,2020,7,0,Estonia,EE,EST,1320884,Europe
6109,22,5,2020,6,0,Estonia,EE,EST,1320884,Europe
6110,21,5,2020,3,0,Estonia,EE,EST,1320884,Europe
6111,20,5,2020,7,0,Estonia,EE,EST,1320884,Europe
6112,19,5,2020,10,1,Estonia,EE,EST,1320884,Europe
6113,18,5,2020,4,0,Estonia,EE,EST,1320884,Europe
6114,17,5,2020,4,0,Estonia,EE,EST,1320884,Europe
6115,16,5,2020,8,1,Estonia,EE,EST,1320884,Europe
6116,15,5,2020,7,1,Estonia,EE,EST,1320884,Europe
6117,14,5,2020,5,0,Estonia,EE,EST,1320884,Europe
6118,13,5,2020,5,0,Estonia,EE,EST,1320884,Europe
6119,12,5,2020,2,1,Estonia,EE,EST,1320884,Europe
6120,11,5,2020,6,0,Estonia,EE,EST,1320884,Europe
6121,10,5,2020,8,4,Estonia,EE,EST,1320884,Europe
6122,9,5,2020,5,0,Estonia,EE,EST,1320884,Europe
6123,8,5,2020,7,1,Estonia,EE,EST,1320884,Europe
6124,7,5,2020,2,0,Estonia,EE,EST,1320884,Europe
6125,6,5,2020,8,0,Estonia,EE,EST,1320884,Europe
6126,5,5,2020,3,0,Estonia,EE,EST,1320884,Europe
6127,4,5,2020,1,2,Estonia,EE,EST,1320884,Europe
6128,3,5,2020,5,1,Estonia,EE,EST,1320884,Europe
6129,2,5,2020,5,0,Estonia,EE,EST,1320884,Europe
6130,1,5,2020,23,2,Estonia,EE,EST,1320884,Europe
6131,30,4,2020,6,0,Estonia,EE,EST,1320884,Europe
6132,29,4,2020,13,0,Estonia,EE,EST,1320884,Europe
6133,28,4,2020,4,1,Estonia,EE,EST,1320884,Europe
6134,27,4,2020,8,3,Estonia,EE,EST,1320884,Europe
6135,26,4,2020,30,0,Estonia,EE,EST,1320884,Europe
6136,25,4,2020,13,1,Estonia,EE,EST,1320884,Europe
6137,24,4,2020,33,1,Estonia,EE,EST,1320884,Europe
6138,23,4,2020,7,1,Estonia,EE,EST,1320884,Europe
6139,22,4,2020,17,3,Estonia,EE,EST,1320884,Europe
6140,21,4,2020,7,0,Estonia,EE,EST,1320884,Europe
6141,20,4,2020,16,2,Estonia,EE,EST,1320884,Europe
6142,19,4,2020,53,0,Estonia,EE,EST,1320884,Europe
6143,18,4,2020,25,2,Estonia,EE,EST,1320884,Europe
6144,17,4,2020,32,1,Estonia,EE,EST,1320884,Europe
6145,16,4,2020,29,4,Estonia,EE,EST,1320884,Europe
6146,15,4,2020,41,3,Estonia,EE,EST,1320884,Europe
6147,14,4,2020,23,3,Estonia,EE,EST,1320884,Europe
6148,13,4,2020,5,1,Estonia,EE,EST,1320884,Europe
6149,12,4,2020,46,0,Estonia,EE,EST,1320884,Europe
6150,11,4,2020,51,0,Estonia,EE,EST,1320884,Europe
6151,10,4,2020,22,0,Estonia,EE,EST,1320884,Europe
6152,9,4,2020,36,3,Estonia,EE,EST,1320884,Europe
6153,8,4,2020,41,2,Estonia,EE,EST,1320884,Europe
6154,7,4,2020,11,4,Estonia,EE,EST,1320884,Europe
6155,6,4,2020,79,2,Estonia,EE,EST,1320884,Europe
6156,5,4,2020,57,1,Estonia,EE,EST,1320884,Europe
6157,4,4,2020,103,1,Estonia,EE,EST,1320884,Europe
6158,3,4,2020,79,6,Estonia,EE,EST,1320884,Europe
6159,2,4,2020,34,1,Estonia,EE,EST,1320884,Europe
6160,1,4,2020,30,1,Estonia,EE,EST,1320884,Europe
6161,31,3,2020,36,0,Estonia,EE,EST,1320884,Europe
6162,30,3,2020,39,2,Estonia,EE,EST,1320884,Europe
6163,29,3,2020,65,0,Estonia,EE,EST,1320884,Europe
6164,28,3,2020,37,0,Estonia,EE,EST,1320884,Europe
6165,27,3,2020,134,0,Estonia,EE,EST,1320884,Europe
6166,26,3,2020,35,1,Estonia,EE,EST,1320884,Europe
6167,25,3,2020,17,0,Estonia,EE,EST,1320884,Europe
6168,24,3,2020,26,0,Estonia,EE,EST,1320884,Europe
6169,23,3,2020,20,0,Estonia,EE,EST,1320884,Europe
6170,22,3,2020,23,0,Estonia,EE,EST,1320884,Europe
6171,21,3,2020,16,0,Estonia,EE,EST,1320884,Europe
6172,20,3,2020,9,0,Estonia,EE,EST,1320884,Europe
6173,19,3,2020,33,0,Estonia,EE,EST,1320884,Europe
6174,18,3,2020,20,0,Estonia,EE,EST,1320884,Europe
6175,17,3,2020,34,0,Estonia,EE,EST,1320884,Europe
6176,16,3,2020,56,0,Estonia,EE,EST,1320884,Europe
6177,15,3,2020,36,0,Estonia,EE,EST,1320884,Europe
6178,14,3,2020,52,0,Estonia,EE,EST,1320884,Europe
6179,13,3,2020,11,0,Estonia,EE,EST,1320884,Europe
6180,12,3,2020,3,0,Estonia,EE,EST,1320884,Europe
6181,11,3,2020,3,0,Estonia,EE,EST,1320884,Europe
6182,7,3,2020,5,0,Estonia,EE,EST,1320884,Europe
6183,6,3,2020,3,0,Estonia,EE,EST,1320884,Europe
6184,4,3,2020,1,0,Estonia,EE,EST,1320884,Europe
